"","id","days","last_scraped","host_since","room_type","bathrooms","bedrooms","price","number_of_reviews","review_scores_cleanliness","review_scores_location","review_scores_value","instant_bookable"
"10237",4927853,2284,"4/2/2017","12/31/2010","Private room",1,1,40,12,9,9,9,"f"
"10238",4928303,875,"4/2/2017","11/9/2014","Private room",1,1,55,59,10,9,10,"t"
"10239",4928889,1027,"4/2/2017","6/10/2014","Private room",1,1,32,79,8,9,9,"f"
"10240",4929917,835,"4/2/2017","12/19/2014","Entire home/apt",1,1,125,17,9,9,10,"f"
"10241",4929924,1094,"4/2/2017","4/4/2014","Private room",2,1,100,0,NA,NA,NA,"f"
"10242",4930306,824,"4/2/2017","12/30/2014","Entire home/apt",1,1,175,1,8,10,10,"f"
"10243",4930313,1006,"4/2/2017","7/1/2014","Private room",1,1,100,19,9,10,10,"f"
"10244",4930683,824,"4/2/2017","12/30/2014","Entire home/apt",1,1,100,29,10,9,10,"f"
"10245",4930993,836,"4/3/2017","12/19/2014","Private room",1,1,79,6,6,10,8,"f"
"10246",4931807,825,"4/3/2017","12/30/2014","Entire home/apt",1,1,125,7,10,9,10,"t"
"10247",4932075,1512,"4/2/2017","2/10/2013","Private room",1,1,118,1,10,10,10,"f"
"10248",4932139,824,"4/2/2017","12/30/2014","Entire home/apt",1,1,399,80,10,10,9,"f"
"10249",4932310,891,"4/2/2017","10/24/2014","Entire home/apt",1,1,108,29,10,8,9,"t"
"10250",4932714,827,"4/3/2017","12/28/2014","Private room",1,1,52,10,7,8,9,"f"
"10251",4933387,1387,"4/3/2017","6/16/2013","Entire home/apt",1,1,150,10,10,10,10,"f"
"10252",4933727,1387,"4/3/2017","6/16/2013","Private room",1,1,58,1,10,10,10,"f"
"10253",4935544,1104,"4/3/2017","3/26/2014","Entire home/apt",1,1,159,84,10,10,10,"f"
"10254",4935653,1372,"4/3/2017","7/1/2013","Entire home/apt",1,2,250,23,9,10,9,"f"
"10255",4935717,826,"4/3/2017","12/29/2014","Private room",2,1,125,0,NA,NA,NA,"f"
"10256",4936023,1327,"4/3/2017","8/15/2013","Entire home/apt",1,1,99,75,9,10,9,"t"
"10257",4936091,824,"4/3/2017","12/31/2014","Private room",1,1,75,2,9,10,9,"f"
"10258",4936254,913,"4/3/2017","10/3/2014","Private room",1.5,1,150,4,9,10,9,"f"
"10259",4936694,1777,"4/3/2017","5/22/2012","Private room",1,1,65,87,9,8,9,"f"
"10260",4936875,902,"4/3/2017","10/14/2014","Private room",1,1,55,26,9,8,9,"f"
"10261",4937093,824,"4/3/2017","12/31/2014","Private room",1,1,52,1,NA,NA,NA,"f"
"10262",4937135,824,"4/3/2017","12/31/2014","Entire home/apt",1,2,139,4,10,10,10,"f"
"10263",4937904,902,"4/3/2017","10/14/2014","Private room",1,1,50,16,9,8,9,"f"
"10264",4939779,823,"4/3/2017","1/1/2015","Shared room",1,1,50,3,10,9,10,"f"
"10265",4941141,1059,"4/2/2017","5/9/2014","Entire home/apt",1,0,155,9,8,8,9,"f"
"10266",4941771,823,"4/3/2017","1/1/2015","Entire home/apt",1,0,98,19,10,10,9,"f"
"10267",4942107,822,"4/2/2017","1/1/2015","Entire home/apt",2.5,2,989,36,10,10,10,"t"
"10268",4942200,2175,"4/2/2017","4/19/2011","Private room",1,1,59,8,8,10,9,"f"
"10269",4942523,822,"4/2/2017","1/1/2015","Private room",1,1,55,40,10,10,9,"f"
"10270",4942985,823,"4/3/2017","1/1/2015","Entire home/apt",1,0,115,0,NA,NA,NA,"f"
"10271",4943458,1296,"4/3/2017","9/15/2013","Private room",1,1,109,86,10,10,10,"t"
"10272",4943742,1634,"4/2/2017","10/11/2012","Private room",1,1,175,0,NA,NA,NA,"f"
"10273",4946624,822,"4/3/2017","1/2/2015","Entire home/apt",1,0,119,4,10,10,10,"t"
"10274",4947174,825,"4/3/2017","12/30/2014","Private room",1,1,50,0,NA,NA,NA,"f"
"10275",4947515,1917,"4/2/2017","1/2/2012","Entire home/apt",1,1,186,13,10,10,9,"f"
"10276",4948117,1401,"4/3/2017","6/2/2013","Entire home/apt",1,2,180,0,NA,NA,NA,"f"
"10277",4948364,948,"4/2/2017","8/28/2014","Private room",1,1,100,49,9,9,9,"f"
"10278",4948527,1143,"4/3/2017","2/15/2014","Entire home/apt",1,1,77,13,9,9,9,"f"
"10279",4948597,1693,"4/3/2017","8/14/2012","Entire home/apt",2,2,300,0,NA,NA,NA,"f"
"10280",4948928,2070,"4/3/2017","8/3/2011","Entire home/apt",1,1,80,5,6,9,8,"f"
"10281",4948953,963,"4/2/2017","8/13/2014","Private room",1,1,75,0,NA,NA,NA,"f"
"10282",4950357,1323,"4/3/2017","8/19/2013","Private room",1,1,67,81,10,9,10,"t"
"10283",4950807,822,"4/3/2017","1/2/2015","Private room",1,1,123,75,8,9,9,"f"
"10284",4951151,824,"4/3/2017","12/31/2014","Entire home/apt",2,2,469,110,9,10,9,"f"
"10285",4951389,833,"4/3/2017","12/22/2014","Private room",1,1,48,32,9,9,9,"f"
"10286",4951402,1196,"4/3/2017","12/24/2013","Private room",1.5,1,78,126,9,10,10,"f"
"10287",4951639,821,"4/3/2017","1/3/2015","Private room",1,1,50,4,10,9,10,"t"
"10288",4952989,825,"4/3/2017","12/30/2014","Private room",1,1,62,12,9,9,9,"f"
"10289",4954082,1610,"4/3/2017","11/5/2012","Private room",1,1,73,11,9,9,10,"f"
"10290",4956016,821,"4/3/2017","1/3/2015","Private room",1,1,60,0,NA,NA,NA,"f"
"10291",4956293,1360,"4/3/2017","7/13/2013","Entire home/apt",1,0,120,97,10,9,9,"t"
"10292",4956451,1241,"4/3/2017","11/9/2013","Private room",1,1,40,0,NA,NA,NA,"f"
"10293",4956896,1291,"4/3/2017","9/20/2013","Entire home/apt",1,1,225,17,10,10,9,"f"
"10294",4957037,821,"4/3/2017","1/3/2015","Entire home/apt",1,0,150,0,NA,NA,NA,"f"
"10295",4957358,2581,"4/3/2017","3/10/2010","Entire home/apt",1,1,139,122,10,9,10,"t"
"10296",4957681,1559,"4/3/2017","12/26/2012","Entire home/apt",1,1,100,20,10,9,10,"f"
"10297",4957973,986,"4/3/2017","7/22/2014","Private room",1,1,60,0,NA,NA,NA,"f"
"10298",4958134,1793,"4/3/2017","5/6/2012","Private room",1,1,115,14,10,10,9,"f"
"10299",4958223,822,"4/3/2017","1/2/2015","Private room",1,1,99,99,8,10,9,"f"
"10300",4961949,1895,"4/3/2017","1/25/2012","Entire home/apt",1,1,300,26,9,10,9,"t"
"10301",4962537,819,"4/2/2017","1/4/2015","Entire home/apt",1,NA,260,7,10,10,10,"f"
"10302",4962616,845,"4/3/2017","12/10/2014","Entire home/apt",1,1,245,0,NA,NA,NA,"f"
"10303",4963237,2311,"4/3/2017","12/5/2010","Entire home/apt",1,2,125,2,10,7,7,"f"
"10304",4963442,1639,"4/3/2017","10/7/2012","Entire home/apt",2.5,2,1500,6,9,10,7,"f"
"10305",4964355,820,"4/3/2017","1/4/2015","Entire home/apt",1,1,160,6,9,10,10,"f"
"10306",4965152,1071,"4/3/2017","4/28/2014","Private room",1,1,130,8,9,10,9,"f"
"10307",4965275,819,"4/2/2017","1/4/2015","Private room",2,1,115,11,9,10,10,"f"
"10308",4965526,820,"4/3/2017","1/4/2015","Entire home/apt",1,1,200,0,NA,NA,NA,"f"
"10309",4966007,899,"4/3/2017","10/17/2014","Private room",1,1,100,0,NA,NA,NA,"f"
"10310",4966041,1358,"4/2/2017","7/14/2013","Private room",1,1,69,67,10,9,10,"f"
"10311",4966559,820,"4/3/2017","1/4/2015","Shared room",1,1,65,0,NA,NA,NA,"f"
"10312",4967004,1835,"4/3/2017","3/25/2012","Entire home/apt",1,0,156,4,10,10,10,"f"
"10313",4967098,820,"4/3/2017","1/4/2015","Private room",1,1,50,2,7,10,10,"f"
"10314",4967114,819,"4/2/2017","1/4/2015","Entire home/apt",1,1,450,0,NA,NA,NA,"f"
"10315",4967191,820,"4/3/2017","1/4/2015","Entire home/apt",1,1,90,18,10,10,10,"f"
"10316",4967258,832,"4/2/2017","12/22/2014","Private room",1,1,40,0,NA,NA,NA,"f"
"10317",4967272,1001,"4/3/2017","7/7/2014","Private room",1,1,160,13,10,10,10,"f"
"10318",4967506,919,"4/3/2017","9/27/2014","Private room",1,1,120,76,10,9,10,"t"
"10319",4968633,2377,"4/2/2017","9/29/2010","Entire home/apt",1,0,95,4,10,9,9,"t"
"10320",4968798,881,"4/3/2017","11/4/2014","Private room",1,1,43,22,10,9,10,"f"
"10321",4968817,1737,"4/3/2017","7/1/2012","Private room",1,1,60,37,9,10,10,"f"
"10322",4969540,2413,"4/3/2017","8/25/2010","Entire home/apt",1,1,150,48,10,9,9,"t"
"10323",4969766,1006,"4/3/2017","7/2/2014","Private room",1,1,75,1,8,10,10,"f"
"10324",4970846,1275,"4/3/2017","10/6/2013","Private room",1,1,100,37,8,10,9,"f"
"10325",4973452,2122,"4/3/2017","6/12/2011","Private room",2,1,75,0,NA,NA,NA,"f"
"10326",4973520,1140,"4/3/2017","2/18/2014","Private room",1,1,79,11,NA,NA,NA,"f"
"10327",4974298,1671,"4/3/2017","9/5/2012","Entire home/apt",1,1,140,22,9,9,9,"f"
"10328",4974546,819,"4/3/2017","1/5/2015","Private room",1,1,149,0,NA,NA,NA,"f"
"10329",4974709,1020,"4/3/2017","6/18/2014","Shared room",1,1,25,54,9,9,9,"f"
"10330",4974843,819,"4/3/2017","1/5/2015","Entire home/apt",1,0,75,103,10,9,10,"f"
"10331",4975302,819,"4/3/2017","1/5/2015","Private room",1,1,60,28,9,9,9,"f"
"10332",4975611,819,"4/3/2017","1/5/2015","Entire home/apt",1,2,350,4,9,10,9,"f"
"10333",4975801,2069,"4/3/2017","8/4/2011","Entire home/apt",1,2,160,0,NA,NA,NA,"f"
"10334",4976184,819,"4/3/2017","1/5/2015","Private room",1,1,109,0,NA,NA,NA,"f"
"10335",4976218,819,"4/3/2017","1/5/2015","Private room",1,1,85,28,9,10,9,"f"
"10336",4976848,2176,"4/3/2017","4/19/2011","Private room",1,1,84,28,9,10,9,"f"
"10337",4976919,2253,"4/3/2017","2/1/2011","Private room",1,1,72,3,5,9,9,"f"
"10338",4977140,1473,"4/3/2017","3/22/2013","Entire home/apt",1,1,110,0,NA,NA,NA,"f"
"10339",4977384,1383,"4/3/2017","6/20/2013","Entire home/apt",1,3,75,33,8,9,9,"f"
"10340",4977716,1576,"4/3/2017","12/9/2012","Entire home/apt",1,2,90,16,9,9,9,"f"
"10341",4977756,819,"4/3/2017","1/5/2015","Entire home/apt",1,1,100,4,9,10,10,"f"
"10342",4978214,1644,"4/3/2017","10/2/2012","Private room",1,1,45,6,9,9,10,"f"
"10343",4978241,2351,"4/3/2017","10/26/2010","Entire home/apt",1,1,170,35,10,9,10,"f"
"10344",4978607,1792,"4/3/2017","5/7/2012","Entire home/apt",1,0,150,10,9,10,9,"f"
"10345",4978798,1135,"4/3/2017","2/23/2014","Shared room",1,1,199,0,NA,NA,NA,"f"
"10346",4978905,819,"4/3/2017","1/5/2015","Private room",1,1,195,87,10,10,10,"f"
"10347",4981192,1964,"4/2/2017","11/16/2011","Entire home/apt",1,1,250,43,9,9,10,"f"
"10348",4981797,1805,"4/2/2017","4/23/2012","Private room",1,1,60,2,10,10,10,"f"
"10349",4981857,817,"4/2/2017","1/6/2015","Private room",1.5,1,80,9,10,9,9,"f"
"10350",4982699,817,"4/2/2017","1/6/2015","Entire home/apt",1,2,99,46,9,8,8,"t"
"10351",4982969,1735,"4/2/2017","7/2/2012","Private room",1,1,45,0,NA,NA,NA,"f"
"10352",4983264,817,"4/2/2017","1/6/2015","Private room",1,1,85,21,9,9,10,"f"
"10353",4983691,1599,"4/2/2017","11/15/2012","Private room",1,1,95,1,6,6,6,"f"
"10354",4984907,1530,"4/2/2017","1/23/2013","Private room",1.5,1,75,7,9,9,9,"f"
"10355",4984951,874,"4/2/2017","11/10/2014","Private room",1,1,79,15,10,9,10,"f"
"10356",4985662,840,"4/2/2017","12/14/2014","Entire home/apt",1,0,79,66,8,8,8,"f"
"10357",4986926,1509,"4/2/2017","2/13/2013","Private room",1,1,95,5,10,10,10,"t"
"10358",4987197,923,"4/2/2017","9/22/2014","Shared room",1,1,30,4,10,9,10,"f"
"10359",4987238,995,"4/2/2017","7/12/2014","Entire home/apt",1,1,375,10,10,10,9,"f"
"10360",4987370,818,"4/3/2017","1/6/2015","Shared room",1,1,85,0,NA,NA,NA,"f"
"10361",4987929,818,"4/3/2017","1/6/2015","Private room",1,1,100,21,10,10,10,"f"
"10362",4988190,817,"4/2/2017","1/6/2015","Entire home/apt",1,0,135,2,10,9,9,"f"
"10363",4988271,817,"4/2/2017","1/6/2015","Entire home/apt",1,1,255,0,NA,NA,NA,"f"
"10364",4988556,1139,"4/2/2017","2/18/2014","Private room",1,1,79,8,10,9,9,"f"
"10365",4988603,1227,"4/3/2017","11/23/2013","Private room",1,1,103,3,10,10,9,"f"
"10366",4988633,817,"4/2/2017","1/6/2015","Private room",1,1,95,76,10,10,10,"f"
"10367",4988687,817,"4/2/2017","1/6/2015","Entire home/apt",1,1,549,11,10,10,9,"f"
"10368",4991235,827,"4/2/2017","12/27/2014","Private room",1,1,100,1,10,10,10,"f"
"10369",4992809,1553,"4/2/2017","12/31/2012","Entire home/apt",1,0,120,38,10,10,9,"f"
"10370",4993422,816,"4/2/2017","1/7/2015","Entire home/apt",1,1,135,11,9,9,9,"f"
"10371",4993968,816,"4/2/2017","1/7/2015","Entire home/apt",1,2,295,84,10,9,10,"f"
"10372",4994058,816,"4/2/2017","1/7/2015","Private room",1,1,140,2,9,10,9,"f"
"10373",4994264,598,"4/2/2017","8/13/2015","Private room",1,1,125,0,NA,NA,NA,"f"
"10374",4994266,846,"4/2/2017","12/8/2014","Entire home/apt",1,0,135,67,9,10,9,"f"
"10375",4994462,816,"4/2/2017","1/7/2015","Entire home/apt",1,1,85,2,10,10,10,"f"
"10376",4994716,1186,"4/3/2017","1/3/2014","Private room",2,1,65,0,NA,NA,NA,"f"
"10377",4995083,816,"4/2/2017","1/7/2015","Entire home/apt",1,0,120,8,8,10,9,"f"
"10378",4995176,1162,"4/2/2017","1/26/2014","Entire home/apt",1,2,195,1,6,10,10,"f"
"10379",4995376,1409,"4/2/2017","5/24/2013","Private room",1,1,33,6,6,8,7,"f"
"10380",4995739,816,"4/2/2017","1/7/2015","Private room",1,1,49,24,10,9,10,"f"
"10381",4995993,1082,"4/2/2017","4/16/2014","Entire home/apt",2,2,175,79,8,9,9,"t"
"10382",4996712,1877,"4/2/2017","2/11/2012","Private room",1,1,100,8,8,10,10,"f"
"10383",4996877,2302,"4/2/2017","12/13/2010","Entire home/apt",1,3,380,0,NA,NA,NA,"f"
"10384",4997688,1006,"4/2/2017","7/1/2014","Entire home/apt",1,2,250,5,10,10,10,"f"
"10385",4998103,825,"4/2/2017","12/29/2014","Private room",1,1,55,11,9,9,9,"f"
"10386",4998294,816,"4/2/2017","1/7/2015","Private room",1,1,77,24,9,10,9,"f"
"10387",4998386,825,"4/2/2017","12/29/2014","Private room",1,1,60,1,10,10,10,"f"
"10388",4999684,1217,"4/2/2017","12/2/2013","Entire home/apt",1,1,95,1,10,10,10,"f"
"10389",5000964,897,"4/2/2017","10/18/2014","Entire home/apt",1,2,90,17,10,10,10,"f"
"10390",5002867,2361,"4/2/2017","10/15/2010","Private room",1,1,75,21,10,10,10,"f"
"10391",5003437,867,"4/2/2017","11/17/2014","Private room",1,1,60,72,10,9,10,"f"
"10392",5004099,815,"4/2/2017","1/8/2015","Shared room",1,1,75,8,10,10,9,"f"
"10393",5004463,815,"4/2/2017","1/8/2015","Private room",1,1,60,14,10,10,10,"f"
"10394",5006113,1438,"4/2/2017","4/25/2013","Entire home/apt",1,2,760,0,NA,NA,NA,"f"
"10395",5006885,815,"4/2/2017","1/8/2015","Private room",2,1,48,0,NA,NA,NA,"f"
"10396",5006927,815,"4/2/2017","1/8/2015","Private room",1,1,65,5,8,9,10,"f"
"10397",5009768,814,"4/2/2017","1/9/2015","Entire home/apt",1,1,160,36,10,10,10,"f"
"10398",5010456,1270,"4/2/2017","10/10/2013","Private room",1,1,65,114,9,9,10,"f"
"10399",5010729,1341,"4/2/2017","7/31/2013","Entire home/apt",1,1,169,72,9,10,9,"f"
"10400",5011234,2087,"4/2/2017","7/16/2011","Private room",1,1,90,14,10,9,10,"t"
"10401",5011499,1577,"4/2/2017","12/7/2012","Private room",2,1,78,2,10,10,10,"f"
"10402",5011693,1296,"4/2/2017","9/14/2013","Entire home/apt",1,NA,100,8,8,8,9,"f"
"10403",5012536,814,"4/2/2017","1/9/2015","Entire home/apt",2,2,180,2,10,9,10,"f"
"10404",5013301,824,"4/2/2017","12/30/2014","Entire home/apt",1,1,150,0,NA,NA,NA,"f"
"10405",5013556,1972,"4/2/2017","11/8/2011","Entire home/apt",1,1,175,23,9,10,9,"f"
"10406",5013564,1991,"4/2/2017","10/20/2011","Private room",1,1,89,9,8,10,9,"f"
"10407",5013658,1386,"4/2/2017","6/16/2013","Private room",1,1,60,0,NA,NA,NA,"f"
"10408",5015281,813,"4/2/2017","1/10/2015","Entire home/apt",1,0,1000,0,NA,NA,NA,"f"
"10409",5015799,813,"4/2/2017","1/10/2015","Private room",1,1,50,0,NA,NA,NA,"f"
"10410",5018013,814,"4/3/2017","1/10/2015","Entire home/apt",1,2,300,36,10,10,10,"f"
"10411",5018249,1748,"4/2/2017","6/19/2012","Entire home/apt",1,0,895,0,NA,NA,NA,"f"
"10412",5018864,1950,"4/3/2017","12/1/2011","Private room",1,1,110,61,9,10,9,"t"
"10413",5019076,1141,"4/2/2017","2/16/2014","Entire home/apt",1,1,395,10,9,10,10,"t"
"10414",5019183,813,"4/2/2017","1/10/2015","Entire home/apt",1,1,125,0,NA,NA,NA,"f"
"10415",5019373,813,"4/2/2017","1/10/2015","Entire home/apt",1,1,80,10,9,9,8,"f"
"10416",5020687,1218,"4/2/2017","12/1/2013","Entire home/apt",1,0,150,0,NA,NA,NA,"f"
"10417",5020842,1000,"4/2/2017","7/7/2014","Private room",1,1,125,3,9,9,8,"f"
"10418",5021376,1004,"4/3/2017","7/4/2014","Private room",1,1,55,41,10,9,10,"t"
"10419",5021777,813,"4/2/2017","1/10/2015","Private room",1,1,90,31,10,10,10,"f"
"10420",5021925,1226,"4/2/2017","11/23/2013","Private room",1,1,250,3,10,10,10,"f"
"10421",5022295,1870,"4/2/2017","2/18/2012","Private room",1,1,59,24,10,10,10,"f"
"10422",5025771,2138,"4/2/2017","5/26/2011","Entire home/apt",2.5,3,288,2,8,10,10,"f"
"10423",5027620,815,"4/2/2017","1/8/2015","Entire home/apt",1,2,149,52,10,8,10,"f"
"10424",5028112,812,"4/2/2017","1/11/2015","Private room",1,1,150,1,6,10,6,"f"
"10425",5028135,1662,"4/2/2017","9/13/2012","Entire home/apt",1,1,180,18,9,10,9,"f"
"10426",5028264,813,"4/2/2017","1/10/2015","Entire home/apt",1,0,125,35,9,10,10,"f"
"10427",5028478,1706,"4/2/2017","7/31/2012","Entire home/apt",1,1,100,29,10,9,10,"f"
"10428",5028490,1753,"4/2/2017","6/14/2012","Private room",1,1,54,11,9,9,9,"f"
"10429",5028653,1496,"4/2/2017","2/26/2013","Entire home/apt",2,2,290,0,NA,NA,NA,"f"
"10430",5028869,1210,"4/2/2017","12/9/2013","Entire home/apt",1,1,450,5,10,10,9,"f"
"10431",5029204,1652,"4/2/2017","9/23/2012","Entire home/apt",1,2,115,35,10,10,9,"t"
"10432",5029573,812,"4/2/2017","1/11/2015","Private room",1,1,60,0,NA,NA,NA,"f"
"10433",5029703,826,"4/2/2017","12/28/2014","Entire home/apt",2,3,225,39,9,10,9,"f"
"10434",5029952,1399,"4/2/2017","6/3/2013","Entire home/apt",1,2,135,96,10,9,10,"f"
"10435",5030256,1302,"4/2/2017","9/8/2013","Private room",1,1,70,0,NA,NA,NA,"t"
"10436",5030646,812,"4/2/2017","1/11/2015","Private room",1,1,100,29,10,10,10,"f"
"10437",5030756,1586,"4/2/2017","11/28/2012","Entire home/apt",1,1,160,7,10,10,9,"f"
"10438",5031178,921,"4/2/2017","9/24/2014","Entire home/apt",1.5,3,174,95,10,9,9,"f"
"10439",5031539,811,"4/2/2017","1/12/2015","Entire home/apt",1,1,350,0,NA,NA,NA,"f"
"10440",5031569,1975,"4/2/2017","11/5/2011","Entire home/apt",1,1,165,16,10,10,10,"f"
"10441",5032779,815,"4/2/2017","1/8/2015","Private room",1,1,150,0,NA,NA,NA,"t"
"10442",5033691,828,"4/2/2017","12/26/2014","Entire home/apt",1,2,250,9,10,10,9,"t"
"10443",5034136,828,"4/2/2017","12/26/2014","Entire home/apt",1,0,105,4,9,10,9,"t"
"10444",5034350,881,"4/2/2017","11/3/2014","Entire home/apt",1,2,586,86,9,10,9,"f"
"10445",5036261,1044,"4/2/2017","5/24/2014","Private room",1,1,25,56,9,10,9,"f"
"10446",5036659,811,"4/2/2017","1/12/2015","Private room",1,1,50,18,10,9,10,"f"
"10447",5036776,840,"4/2/2017","12/14/2014","Private room",1,1,41,2,9,10,10,"f"
"10448",5037473,811,"4/2/2017","1/12/2015","Private room",1,1,30,2,3,8,5,"t"
"10449",5037772,811,"4/2/2017","1/12/2015","Entire home/apt",1,2,58,3,7,8,7,"f"
"10450",5038299,1007,"4/2/2017","6/30/2014","Entire home/apt",1,0,180,1,10,10,10,"f"
"10451",5038425,1811,"4/2/2017","4/17/2012","Private room",1,1,65,31,8,9,9,"f"
"10452",5040218,811,"4/2/2017","1/12/2015","Private room",1,1,65,4,10,9,9,"f"
"10453",5040653,977,"4/2/2017","7/30/2014","Private room",1,1,120,7,9,10,10,"f"
"10454",5041296,1278,"4/3/2017","10/3/2013","Entire home/apt",1,1,100,1,6,10,6,"f"
"10455",5041360,811,"4/2/2017","1/12/2015","Private room",1,1,40,0,NA,NA,NA,"f"
"10456",5041718,3110,"4/2/2017","9/26/2008","Private room",1,1,150,3,10,10,9,"t"
"10457",5041891,810,"4/2/2017","1/13/2015","Entire home/apt",3,4,795,9,9,9,10,"f"
"10458",5042608,1202,"4/2/2017","12/17/2013","Private room",1,1,40,2,10,9,10,"f"
"10459",5046189,870,"4/2/2017","11/14/2014","Entire home/apt",1,2,125,26,9,9,9,"f"
"10460",5046190,895,"4/2/2017","10/20/2014","Private room",1,1,80,0,NA,NA,NA,"f"
"10461",5046422,1784,"4/2/2017","5/14/2012","Entire home/apt",2,2,300,8,10,10,10,"f"
"10462",5046894,1415,"4/2/2017","5/18/2013","Shared room",1,1,90,10,10,8,10,"f"
"10463",5047573,1489,"4/2/2017","3/5/2013","Entire home/apt",1,1,90,55,9,10,9,"f"
"10464",5049575,810,"4/2/2017","1/13/2015","Private room",1,1,70,16,9,10,10,"t"
"10465",5049823,891,"4/2/2017","10/24/2014","Private room",2,1,500,1,NA,NA,NA,"f"
"10466",5050156,2431,"4/2/2017","8/6/2010","Private room",1,3,135,4,9,10,9,"f"
"10467",5050157,1431,"4/2/2017","5/2/2013","Private room",1,1,75,21,8,9,9,"f"
"10468",5050369,877,"4/2/2017","11/7/2014","Entire home/apt",1,1,250,0,NA,NA,NA,"f"
"10469",5051020,1320,"4/2/2017","8/21/2013","Private room",1.5,1,51,15,8,9,9,"f"
"10470",5051065,810,"4/2/2017","1/13/2015","Private room",1.5,1,60,22,8,7,8,"t"
"10471",5051094,1611,"4/2/2017","11/3/2012","Private room",1,1,40,7,9,9,9,"f"
"10472",5051239,810,"4/2/2017","1/13/2015","Private room",1.5,1,40,29,8,8,9,"t"
"10473",5051551,810,"4/2/2017","1/13/2015","Private room",1,1,36,66,9,9,9,"t"
"10474",5051597,1186,"4/2/2017","1/2/2014","Entire home/apt",1,0,125,61,10,9,10,"t"
"10475",5052897,810,"4/2/2017","1/13/2015","Entire home/apt",1,1,159,26,9,10,9,"f"
"10476",5054072,828,"4/2/2017","12/26/2014","Entire home/apt",1,2,155,12,10,9,9,"t"
"10477",5054397,1294,"4/2/2017","9/16/2013","Private room",1,1,69,7,9,9,8,"t"
"10478",5055033,809,"4/2/2017","1/14/2015","Entire home/apt",1,1,90,0,NA,NA,NA,"f"
"10479",5055704,1659,"4/2/2017","9/16/2012","Shared room",1,1,60,38,10,10,10,"f"
"10480",5058058,2043,"4/2/2017","8/29/2011","Private room",1,1,85,10,9,10,10,"f"
"10481",5058324,1596,"4/2/2017","11/18/2012","Entire home/apt",1,1,250,2,10,10,10,"f"
"10482",5058344,809,"4/2/2017","1/14/2015","Entire home/apt",1,1,125,0,NA,NA,NA,"f"
"10483",5058359,1351,"4/2/2017","7/21/2013","Private room",1,1,46,7,9,9,10,"f"
"10484",5058683,1710,"4/2/2017","7/27/2012","Private room",1,1,72,76,10,10,9,"f"
"10485",5059370,1618,"4/2/2017","10/27/2012","Private room",1,1,36,0,NA,NA,NA,"f"
"10486",5059402,809,"4/2/2017","1/14/2015","Private room",1,1,90,0,NA,NA,NA,"f"
"10487",5059553,809,"4/2/2017","1/14/2015","Private room",1,1,80,10,9,10,9,"f"
"10488",5059758,809,"4/2/2017","1/14/2015","Private room",1,1,75,0,NA,NA,NA,"f"
"10489",5059828,809,"4/2/2017","1/14/2015","Shared room",1,1,40,5,7,7,9,"f"
"10490",5059984,989,"4/2/2017","7/18/2014","Private room",1,1,70,4,9,10,9,"f"
"10491",5060118,1643,"4/2/2017","10/2/2012","Private room",1,1,45,7,10,9,10,"f"
"10492",5060481,932,"4/2/2017","9/13/2014","Entire home/apt",1,1,200,0,NA,NA,NA,"f"
"10493",5061165,1287,"4/2/2017","9/23/2013","Private room",1,1,80,140,9,8,9,"t"
"10494",5061178,809,"4/2/2017","1/14/2015","Private room",2,1,55,34,10,9,10,"f"
"10495",5061309,1105,"4/2/2017","3/24/2014","Private room",1,1,55,47,10,10,10,"f"
"10496",5064648,963,"4/3/2017","8/14/2014","Entire home/apt",1,0,105,11,9,10,9,"f"
"10497",5065185,1216,"4/3/2017","12/4/2013","Entire home/apt",1,1,165,34,10,10,10,"f"
"10498",5065276,813,"4/3/2017","1/11/2015","Private room",1,1,70,3,9,9,9,"f"
"10499",5065630,1298,"4/3/2017","9/13/2013","Entire home/apt",1,2,83,0,NA,NA,NA,"f"
"10500",5066502,809,"4/3/2017","1/15/2015","Private room",1,1,27,0,NA,NA,NA,"f"
"10501",5066526,809,"4/3/2017","1/15/2015","Private room",1,1,70,0,NA,NA,NA,"f"
"10502",5066900,834,"4/3/2017","12/21/2014","Private room",1,1,50,2,7,9,10,"f"
"10503",5066963,809,"4/3/2017","1/15/2015","Private room",1,1,50,0,NA,NA,NA,"f"
"10504",5067417,1291,"4/3/2017","9/20/2013","Private room",1.5,1,175,17,10,10,10,"f"
"10505",5068125,1294,"4/3/2017","9/17/2013","Private room",1,1,85,19,9,9,9,"f"
